launch_id,date,year,month,rocket,launch_site,country,operator,mission_type,orbit,payload_mass_kg,n_payloads,launch_success,failure_mode,crewed,crew_size,booster_reused,launch_cost_m_usd,rocket_era,rocket_type,payload_to_leo_kg,cost_per_kg_usd,payload_utilization_pct,mission_outcome
SL004768,1997-08-16,1997,8,Rokot,Svobodny / Vostochny,Russia,Khrunichev,Astronomy,GEO,821,1,1,None - Successful Launch,0,0,0,41.1,Post-Soviet,orbital,884,50060.90133982948,92.87330316742081,Success
SL004769,1976-06-26,1976,6,Vostok-K,Baikonur Cosmodrome,USSR,OKB-1,Human Spaceflight,ISS,554,1,1,None - Successful Launch,1,1,0,45.0,Cold War,orbital,2145,81227.4368231047,25.827505827505824,Success
SL004770,2010-01-10,2010,1,Ariane 5 ECA,Kourou ELS (Vega),Europe,Arianespace,Space Station Resupply,ISS,5872,1,1,None - Successful Launch,0,0,0,221.8,Modern,orbital,9525,37772.4795640327,61.648293963254595,Success
SL004771,2004-04-13,2004,4,Space Shuttle,Guiana Space Centre ELA-3,Other,NASA,Lunar,TLI,5136,1,1,None - Successful Launch,0,0,0,1336.0,Cold War,orbital,11067,260124.6105919003,46.4082407156411,Success
SL004772,1986-09-25,1986,9,Cyclone-2,Baikonur Cosmodrome,USSR,Yuzhnoye,Weather,LEO,645,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,1360,69767.44186046511,47.42647058823529,Success
SL004773,1960-05-07,1960,5,Vostok-K,Baikonur Cosmodrome,USSR,OKB-1,Scientific,LEO,1375,1,0,range safety,0,0,0,45.0,Cold War,orbital,2145,32727.272727272728,64.1025641025641,Failure
SL004774,1988-03-15,1988,3,Scout,Wallops Flight Facility,USA,LTV,Rideshare,SSO,58,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,90,775862.0689655172,64.44444444444444,Success
SL004775,1960-08-11,1960,8,Scout,Wallops Flight Facility,USA,LTV,Human Spaceflight,ISS,61,1,1,None - Successful Launch,1,4,0,45.0,Cold War,orbital,90,737704.9180327869,67.77777777777779,Success
SL004776,1967-09-06,1967,9,Juno I,Wallops Flight Facility,USA,Army,Human Spaceflight,ISS,2,1,1,None - Successful Launch,1,1,0,45.0,Cold War,orbital,6,22500000.0,33.33333333333333,Success
SL004777,1988-01-23,1988,1,Vostok-K,Plesetsk Cosmodrome,USSR,OKB-1,Lunar,Interplanetary,1282,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2145,35101.404056162246,59.76689976689976,Success
SL004778,1967-10-13,1967,10,Sputnik (R-7),Plesetsk Cosmodrome,USSR,OKB-1,Communications,GTO,70,1,0,guidance failure,0,0,0,45.0,Cold War,orbital,226,642857.1428571428,30.973451327433626,Failure
SL004779,1979-09-26,1979,9,Cosmos-3M,Plesetsk Cosmodrome,USSR,PO Polyot,Scientific,LEO,566,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,680,79505.30035335688,83.23529411764706,Success
SL004780,2005-12-13,2005,12,Vanguard,Alcantara Launch Center,Other,NRL,Military Reconnaissance,SSO,1,1,0,range safety,0,0,0,45.0,Cold War,orbital,4,45000000.0,25.0,Failure
SL004781,1981-12-06,1981,12,Cosmos-3M,Plesetsk Cosmodrome,USSR,PO Polyot,Lunar,TLI,361,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,680,124653.73961218836,53.088235294117645,Success
SL004782,2024-11-28,2024,11,H-IIB,Tanegashima Space Center,Japan,JAXA,Human Spaceflight,LEO,5629,1,1,None - Successful Launch,1,7,0,121.9,Modern,orbital,8618,21655.711494048675,65.31677883499651,Success
SL004783,2022-01-10,2022,1,LauncherOne,SpaceX Starbase (Boca Chica),USA,Virgin Orbit,Commercial Satellite,GEO,143,4,0,engine failure,0,0,0,10.3,New Space,air-launch,226,72027.97202797203,63.27433628318584,Failure
SL004784,1998-02-02,1998,2,Jupiter-C,Kennedy Space Center LC-39A,USA,Army,Commercial Satellite,MEO,1,1,0,structural failure,0,0,0,45.0,Cold War,suborbital,4,45000000.0,25.0,Failure
SL004785,2024-07-25,2024,7,Soyuz-ST,Baikonur Cosmodrome,Russia,TsSKB,Weather,HEO,3042,1,1,None - Successful Launch,0,0,0,58.3,Modern,orbital,4082,19165.023011176858,74.52229299363057,Success
SL004786,2020-08-08,2020,8,Minotaur I,Wallops Flight Facility,USA,Orbital ATK,Commercial Satellite,GEO,92,4,1,None - Successful Launch,0,0,0,34.0,Modern,orbital,263,369565.2173913043,34.98098859315589,Success
SL004787,1982-05-11,1982,5,Titan III,Vandenberg SFB SLC-4E,USA,USAF,Weather,LEO,1623,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,5896,27726.432532347506,27.527137042062417,Success
SL004788,2013-11-27,2013,11,ASLV,Satish Dhawan Space Centre,India,ISRO,Space Station Module,ISS,74,1,0,structural failure,0,0,0,44.95,Cold War,orbital,68,607432.4324324324,108.8235294117647,Failure
SL004789,1971-04-24,1971,4,Cosmos-3M,Plesetsk Cosmodrome,USSR,PO Polyot,Communications,GEO,206,1,0,engine failure,0,0,0,45.0,Cold War,orbital,680,218446.60194174756,30.294117647058822,Failure
SL004790,2008-12-10,2008,12,Long March 2D,Taiyuan Satellite Launch,China,CASC,Interplanetary,Interplanetary,699,1,1,None - Successful Launch,0,0,0,16.6,Modern,orbital,1587,23748.21173104435,44.045368620037806,Success
SL004791,1991-12-06,1991,12,Vanguard,Vandenberg SFB SLC-4E,USA,NRL,Communications,MEO,1,1,0,guidance failure,0,0,0,45.0,Cold War,orbital,4,45000000.0,25.0,Failure
SL004792,1961-10-15,1961,10,Vostok-K,Baikonur Cosmodrome,USSR,OKB-1,Human Spaceflight,ISS,373,1,1,None - Successful Launch,1,1,0,45.0,Cold War,orbital,2145,120643.43163538874,17.38927738927739,Success
SL004793,1979-09-22,1979,9,Voskhod,Kapustin Yar,USSR,OKB-1,Navigation/GPS,MEO,951,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2494,47318.6119873817,38.13151563753007,Success
SL004794,2023-04-10,2023,4,Saturn V,Vandenberg SFB SLC-4E,USA,NASA,Lunar,TLI,47877,1,1,None - Successful Launch,0,0,0,1602.2,Cold War,orbital,58966,33464.92052551329,81.19424753247634,Success
SL004795,1982-04-13,1982,4,Soyuz 11A511,Plesetsk Cosmodrome,USSR,OKB-1,Communications,GEO,1458,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,3129,30864.197530864196,46.59635666347076,Success
SL004796,1973-09-19,1973,9,Voskhod,Kapustin Yar,USSR,OKB-1,Navigation/GPS,MEO,622,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2494,72347.26688102893,24.939855653568564,Success
SL004797,1974-11-14,1974,11,Sputnik (R-7),Baikonur Cosmodrome,USSR,OKB-1,Defense/Intelligence,GTO,31,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,226,1451612.9032258065,13.716814159292035,Success
SL004798,1990-05-06,1990,5,Scout,Kennedy Space Center LC-39A,USA,LTV,Space Telescope,HEO,33,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,90,1363636.3636363635,36.666666666666664,Success
SL004799,2019-10-20,2019,10,Vega,Kourou ELS (Vega),Europe,Arianespace,Navigation/GPS,GEO,428,1,1,None - Successful Launch,0,0,0,37.5,Modern,small-sat,680,87616.82242990655,62.94117647058823,Success
SL004800,2014-05-12,2014,5,Soyuz-2.1b,Baikonur Cosmodrome,Russia,TsSKB,IoT/Cubesat,SSO,2579,1,1,None - Successful Launch,0,0,0,55.5,Modern,orbital,3719,21519.968980224894,69.34659854799678,Success
SL004801,1988-06-07,1988,6,Soyuz 11A511,Plesetsk Cosmodrome,USSR,OKB-1,Interplanetary,Interplanetary,865,1,0,fairing failure,0,0,0,45.0,Cold War,orbital,3129,52023.12138728324,27.644614892937042,Failure
SL004802,1975-03-03,1975,3,Cosmos-3M,Baikonur Cosmodrome,USSR,PO Polyot,Scientific,LEO,151,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,680,298013.2450331126,22.205882352941174,Success
SL004803,1965-03-22,1965,3,Vostok-K,Kapustin Yar,USSR,OKB-1,Human Spaceflight,ISS,833,1,1,None - Successful Launch,1,1,0,45.0,Cold War,orbital,2145,54021.60864345738,38.83449883449883,Success
SL004804,1989-07-04,1989,7,Vostok-K,Plesetsk Cosmodrome,USSR,OKB-1,Space Station Module,LEO,441,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2145,102040.8163265306,20.55944055944056,Success
SL004805,2017-12-21,2017,12,Saturn IB,SpaceX Starbase (Boca Chica),USA,NASA,Navigation/GPS,MEO,2893,1,1,None - Successful Launch,0,0,0,1602.2,Cold War,orbital,9525,553819.5644659523,30.37270341207349,Success
SL004806,2012-03-09,2012,3,Rokot,Svobodny / Vostochny,Russia,Khrunichev,Military Reconnaissance,SSO,268,1,1,None - Successful Launch,0,0,0,34.8,Post-Soviet,orbital,884,129850.74626865672,30.316742081447963,Success
SL004807,1986-02-22,1986,2,Soyuz-U,Plesetsk Cosmodrome,USSR,TsSKB,Weather,SSO,2093,1,1,None - Successful Launch,0,0,0,37.8,Cold War,orbital,3107,18060.20066889632,67.36401673640168,Success
SL004808,1999-11-08,1999,11,Long March 1,Andoya Rocket Range,Other,CASC,Weather,SSO,79,1,0,engine failure,0,0,0,23.3,Cold War,orbital,136,294936.7088607595,58.08823529411765,Failure
SL004809,1988-11-03,1988,11,Ariane 1,Guiana Space Centre ELA-3,Europe,CNES,Space Telescope,SSO,437,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,839,102974.82837528604,52.08581644815256,Success
SL004810,1998-08-08,1998,8,Ariane 1,Guiana Space Centre ELA-3,Europe,CNES,Space Station Module,ISS,680,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,839,66176.4705882353,81.04886769964243,Success
SL004811,1993-10-21,1993,10,Rokot,Svobodny / Vostochny,Russia,Khrunichev,Space Station Module,ISS,417,1,1,None - Successful Launch,0,0,0,34.1,Post-Soviet,orbital,884,81774.58033573141,47.171945701357465,Success
SL004812,2008-09-06,2008,9,Soyuz-2.1a,Svobodny / Vostochny,Russia,TsSKB,Space Station Resupply,ISS,2053,1,1,None - Successful Launch,0,0,0,49.9,Modern,orbital,3356,24305.893813930834,61.17401668653159,Success
SL004813,1992-12-10,1992,12,Angara-A5,Baikonur Cosmodrome,Russia,Khrunichev,Space Station Module,LEO,6883,1,1,None - Successful Launch,0,0,0,91.4,Modern,orbital,11113,13279.093418567485,61.936470799964006,Success
SL004814,2023-07-13,2023,7,Delta IV Medium,Vandenberg SFB SLC-4E,USA,Boeing,Communications,GEO,1915,1,1,None - Successful Launch,0,0,0,168.6,Modern,orbital,3900,88041.77545691906,49.1025641025641,Success
SL004815,1987-06-22,1987,6,H-I,Tanegashima Space Center,Japan,NASDA,Rideshare,LEO,449,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,1451,100222.7171492205,30.94417643004824,Success
SL004816,1961-09-19,1961,9,Thor-Delta,Kennedy Space Center LC-39A,USA,NASA,Human Spaceflight,LEO,63,1,0,range safety,1,7,0,1602.2,Cold War,orbital,102,25431746.031746034,61.76470588235294,Failure
SL004817,1977-05-15,1977,5,Saturn V,Wallops Flight Facility,USA,NASA,Communications,GEO,11722,1,1,None - Successful Launch,0,0,0,1602.2,Cold War,orbital,58966,136683.15987032928,19.87925245056473,Success
SL004818,1992-09-17,1992,9,Soyuz-ST,Svobodny / Vostochny,Russia,TsSKB,Interplanetary,TLI,961,1,1,None - Successful Launch,0,0,0,57.4,Modern,orbital,4082,59729.448491155046,23.542381185693287,Success
SL004819,1995-01-12,1995,1,Thor-Delta,SpaceX Starbase (Boca Chica),Other,NASA,Lunar,Interplanetary,49,1,0,engine failure,0,0,0,1602.2,Cold War,orbital,102,32697959.18367347,48.03921568627451,Failure
SL004820,1996-06-21,1996,6,Rokot,Baikonur Cosmodrome,Russia,Khrunichev,Rideshare,LEO,864,1,0,structural failure,0,0,0,44.9,Post-Soviet,orbital,884,51967.59259259259,97.73755656108597,Failure
SL004821,2010-01-23,2010,1,Rokot,Baikonur Cosmodrome,Russia,Khrunichev,Rideshare,LEO,227,1,1,None - Successful Launch,0,0,0,43.2,Post-Soviet,orbital,884,190308.37004405286,25.678733031674206,Success
SL004822,1979-09-10,1979,9,Soyuz 11A511,Plesetsk Cosmodrome,USSR,OKB-1,Communications,LEO,1459,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,3129,30843.04318026045,46.62831575583253,Success
SL004823,2006-05-21,2006,5,Delta IV Medium,Kourou ELS (Vega),Other,Boeing,Lunar,Interplanetary,679,1,1,None - Successful Launch,0,0,0,199.6,Modern,orbital,3900,293961.7083946981,17.410256410256412,Success
SL004824,2010-06-10,2010,6,Rokot,Baikonur Cosmodrome,Russia,Khrunichev,IoT/Cubesat,LEO,476,1,1,None - Successful Launch,0,0,0,45.0,Post-Soviet,orbital,884,94537.81512605042,53.84615384615385,Success
SL004825,1987-10-07,1987,10,Vostok-K,Baikonur Cosmodrome,USSR,OKB-1,Rideshare,SSO,961,1,0,engine failure,0,0,0,45.0,Cold War,orbital,2145,46826.22268470343,44.8018648018648,Failure
SL004826,1986-06-21,1986,6,Scout,Cape Canaveral SLC-41,USA,LTV,Defense/Intelligence,SSO,29,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,90,1551724.1379310344,32.22222222222222,Success
SL004827,1973-06-18,1973,6,Titan III,SpaceX Starbase (Boca Chica),USA,USAF,Human Spaceflight,LEO,1287,1,1,None - Successful Launch,1,6,0,45.0,Cold War,orbital,5896,34965.03496503497,21.828358208955223,Success
SL004828,1987-11-16,1987,11,Zenit-2,Plesetsk Cosmodrome,USSR,Yuzhnoye,Communications,GEO,6509,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,6232,6913.504378552773,104.44480102695763,Success
SL004829,2016-05-26,2016,5,Saturn IB,Vandenberg SFB SLC-4E,USA,NASA,Navigation/GPS,MEO,3471,1,1,None - Successful Launch,0,0,0,1602.2,Cold War,orbital,9525,461596.0818208009,36.44094488188976,Success
SL004830,2022-05-07,2022,5,Space Shuttle,Cape Canaveral SLC-41,USA,NASA,Space Station Module,LEO,4405,1,1,None - Successful Launch,0,0,0,2085.0,Cold War,orbital,11067,473325.76617480133,39.803017981386105,Success
SL004831,1999-10-26,1999,10,Dnepr,Jiuquan Satellite Launch,Other,ISC,Military Reconnaissance,LEO,556,1,1,None - Successful Launch,0,0,0,30.4,Post-Soviet,orbital,2041,54676.25899280576,27.24154826065654,Success
SL004832,1981-01-06,1981,1,Sputnik (R-7),Baikonur Cosmodrome,USSR,OKB-1,Interplanetary,TLI,108,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,226,416666.6666666667,47.78761061946903,Success
SL004833,2008-02-22,2008,2,Long March 3B,Xichang Satellite Launch,China,CASC,Rideshare,SSO,905,1,1,None - Successful Launch,0,0,0,64.9,Modern,orbital,5216,71712.70718232045,17.35046012269939,Success
SL004834,2012-09-01,2012,9,Titan IV,SpaceX Starbase (Boca Chica),USA,Lockheed,Interplanetary,Interplanetary,6521,1,1,None - Successful Launch,0,0,0,469.8,Post-Cold War,orbital,9833,72044.16500536728,66.31750228821316,Success
SL004835,1982-05-05,1982,5,Titan III,Mahia Peninsula LC-1,USA,USAF,Rideshare,LEO,2056,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,5896,21887.15953307393,34.87109905020353,Success
SL004836,2018-01-05,2018,1,Long March 5,Xichang Satellite Launch,China,CASC,Scientific,LEO,5907,1,1,None - Successful Launch,0,0,0,151.3,Modern,heavy,11339,25613.678686304385,52.094540964811706,Success
SL004837,1967-03-02,1967,3,Proton-K,Plesetsk Cosmodrome,USSR,Khrunichev,Earth Observation,GTO,9259,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,9525,4860.1360838103465,97.20734908136482,Success
SL004838,1961-07-25,1961,7,Vostok-K,Plesetsk Cosmodrome,USSR,OKB-1,Scientific,HEO,668,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2145,67365.26946107784,31.142191142191145,Success
SL004839,1970-02-21,1970,2,Vanguard,Wenchang Space Launch,Other,NRL,Earth Observation,LEO,4,1,0,range safety,0,0,0,45.0,Cold War,orbital,4,11250000.0,100.0,Failure
SL004840,1972-01-13,1972,1,Jupiter-C,Cape Canaveral SLC-40,USA,Army,Earth Observation,SSO,1,1,0,engine failure,0,0,0,45.0,Cold War,suborbital,4,45000000.0,25.0,Failure
SL004841,2021-10-10,2021,10,Angara-A5,Svobodny / Vostochny,Russia,Khrunichev,Military Reconnaissance,LEO,3061,1,1,None - Successful Launch,0,0,0,85.1,Modern,orbital,11113,27801.372100620712,27.544317466030776,Success
SL004842,1987-03-10,1987,3,Saturn V,Mahia Peninsula LC-1,USA,NASA,Weather,LEO,38422,1,1,None - Successful Launch,0,0,0,1602.2,Cold War,orbital,58966,41700.06766956431,65.15958348879015,Success
SL004843,1979-10-02,1979,10,Thor-Delta,SpaceX Starbase (Boca Chica),USA,NASA,Earth Observation,LEO,57,1,1,None - Successful Launch,0,0,0,1602.2,Cold War,orbital,102,28108771.92982456,55.88235294117647,Success
SL004844,1988-09-17,1988,9,Voskhod,Kapustin Yar,USSR,OKB-1,Human Spaceflight,ISS,1013,1,0,structural failure,1,2,0,45.0,Cold War,orbital,2494,44422.50740375123,40.617481956696075,Failure
SL004845,1986-03-11,1986,3,Cyclone-2,Baikonur Cosmodrome,USSR,Yuzhnoye,Earth Observation,GEO,655,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,1360,68702.29007633588,48.161764705882355,Success
SL004846,1981-03-14,1981,3,Cyclone-2,Baikonur Cosmodrome,USSR,Yuzhnoye,IoT/Cubesat,SSO,283,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,1360,159010.60070671377,20.808823529411764,Success
SL004847,1971-12-25,1971,12,Titan III,Cape Canaveral SLC-40,USA,USAF,Human Spaceflight,LEO,2916,1,1,None - Successful Launch,1,1,0,45.0,Cold War,orbital,5896,15432.098765432098,49.4572591587517,Success
SL004848,2005-10-22,2005,10,H-II,Uchinoura Space Center,Japan,NASDA,Human Spaceflight,LEO,1106,1,1,None - Successful Launch,1,4,0,166.2,Post-Cold War,orbital,2721,150271.24773960217,40.6468210216832,Success
SL004849,1971-08-03,1971,8,Sputnik (R-7),Kapustin Yar,USSR,OKB-1,Communications,GEO,168,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,226,267857.14285714284,74.33628318584071,Success
SL004850,2015-03-02,2015,3,Titan III,Cape Canaveral SLC-41,USA,USAF,Scientific,LEO,2139,1,0,guidance failure,0,0,0,45.0,Cold War,orbital,5896,21037.86816269285,36.27883310719132,Failure
SL004851,1975-04-13,1975,4,Cosmos-3M,Kapustin Yar,USSR,PO Polyot,Defense/Intelligence,GTO,310,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,680,145161.29032258064,45.588235294117645,Success
SL004852,2012-06-07,2012,6,Falcon 9 v1.0,Vandenberg SFB SLC-4E,USA,SpaceX,Space Telescope,LEO,1278,1,1,None - Successful Launch,0,0,0,50.7,New Space,orbital,4741,39671.36150234742,26.956338325247835,Success
SL004853,2017-03-08,2017,3,Vega,Guiana Space Centre ELA-3,Europe,Arianespace,Technology Demonstration,GEO,556,1,1,None - Successful Launch,0,0,0,35.0,Modern,small-sat,680,62949.640287769784,81.76470588235294,Success
SL004854,1970-06-17,1970,6,Proton-K,Kapustin Yar,USSR,Khrunichev,Earth Observation,SSO,5189,1,0,upper stage failure,0,0,0,45.0,Cold War,orbital,9525,8672.191173636538,54.47769028871391,Failure
SL004855,1968-09-21,1968,9,Soyuz 11A511,Baikonur Cosmodrome,USSR,OKB-1,Earth Observation,SSO,1741,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,3129,25847.214244686962,55.640779801853625,Success
SL004856,2023-11-22,2023,11,Titan III,Wallops Flight Facility,USA,USAF,Commercial Satellite,GTO,1543,2,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,5896,29163.96629941672,26.170284938941656,Success
SL004857,1989-06-10,1989,6,Cosmos-3M,Plesetsk Cosmodrome,USSR,PO Polyot,Technology Demonstration,LEO,195,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,680,230769.23076923078,28.676470588235293,Success
SL004858,2002-09-18,2002,9,Titan III,Kennedy Space Center LC-39A,USA,USAF,Human Spaceflight,LEO,4479,1,1,None - Successful Launch,1,6,0,45.0,Cold War,orbital,5896,10046.885465505693,75.96675712347354,Success
SL004859,1962-06-23,1962,6,Sputnik (R-7),Kapustin Yar,USSR,OKB-1,Human Spaceflight,LEO,110,1,0,engine failure,1,7,0,45.0,Cold War,orbital,226,409090.9090909091,48.67256637168141,Failure
SL004860,1980-07-28,1980,7,Thor-Delta,Cape Canaveral SLC-41,USA,NASA,Space Telescope,LEO,52,1,1,None - Successful Launch,0,0,0,1602.2,Cold War,orbital,102,30811538.46153846,50.98039215686274,Success
SL004861,1992-09-02,1992,9,Soyuz-2.1a,Svobodny / Vostochny,Russia,TsSKB,Space Station Module,ISS,2642,1,1,None - Successful Launch,0,0,0,45.8,Modern,orbital,3356,17335.35200605602,78.72467222884386,Success
SL004862,2021-04-07,2021,4,Hyperbola-1,Jiuquan Satellite Launch,China,iSpace,IoT/Cubesat,LEO,74,46,1,None - Successful Launch,0,0,0,11.3,New Space,small-sat,117,152702.7027027027,63.24786324786324,Success
SL004863,1979-09-24,1979,9,Thor-Delta,Wallops Flight Facility,USA,NASA,Scientific,HEO,69,1,1,None - Successful Launch,0,0,0,1602.2,Cold War,orbital,102,23220289.855072465,67.64705882352942,Success
SL004864,2015-10-08,2015,10,Long March 2D,Taiyuan Satellite Launch,China,CASC,Earth Observation,LEO,298,1,1,None - Successful Launch,0,0,0,23.2,Modern,orbital,1587,77852.34899328859,18.777567737870196,Success
SL004865,2006-08-04,2006,8,Taurus,Cape Canaveral SLC-40,USA,Orbital Sciences,Communications,GEO,530,1,0,engine failure,0,0,0,45.7,Post-Cold War,orbital,612,86226.41509433962,86.60130718954248,Failure
SL004866,1969-09-20,1969,9,Scout,Mahia Peninsula LC-1,USA,LTV,Scientific,LEO,19,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,90,2368421.052631579,21.11111111111111,Success
SL004867,1980-05-04,1980,5,Juno I,Cape Canaveral SLC-41,USA,Army,Earth Observation,LEO,3,1,0,engine failure,0,0,0,45.0,Cold War,orbital,6,15000000.0,50.0,Failure
SL004868,1977-07-09,1977,7,Proton-K,Baikonur Cosmodrome,USSR,Khrunichev,Scientific,GTO,10477,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,9525,4295.122649613439,109.99475065616797,Success
SL004869,1988-02-07,1988,2,Zenit-2,Baikonur Cosmodrome,USSR,Yuzhnoye,IoT/Cubesat,LEO,1901,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,6232,23671.75170962651,30.503851091142494,Success
SL004870,2003-02-12,2003,2,H-IIA,Uchinoura Space Center,Japan,JAXA,Scientific,LEO,1085,1,1,None - Successful Launch,0,0,0,71.2,Modern,orbital,4535,65622.11981566821,23.92502756339581,Success
SL004871,1988-12-05,1988,12,Cyclone-2,Baikonur Cosmodrome,USSR,Yuzhnoye,Space Station Resupply,ISS,1014,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,1360,44378.69822485207,74.55882352941177,Success
SL004872,1977-09-18,1977,9,Soyuz 11A511,Baikonur Cosmodrome,USSR,OKB-1,Scientific,GTO,2196,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,3129,20491.803278688523,70.18216682646214,Success
